ticker,exchange,currency,name,country,isin
CNFRL,NASDAQ,USD,Conifer Holdings Inc. Senior Unsecured Notes,USA,
CNFRZ,NASDAQ,USD,"Conifer Holdings, Inc. 9.75% Senior Unsecured Notes due 2028",USA,
CNGL,NASDAQ,USD,Canna Global Acquisition Corp,USA,US13767K1016
CNGLW,NASDAQ,USD,Canna-Global Acquisition Corp Warrant,USA,
CNHI,NYSE,USD,CNH Industrial N.V.,USA,NL0010545661
CNI,NYSE,USD,Canadian National Railway Co,USA,CA1363751027
CNK,NYSE,USD,Cinemark Holdings Inc,USA,US17243V1026
CNM,NYSE,USD,Core & Main Inc,USA,US21874C1027
CNMD,NYSE,USD,CONMED Corporation,USA,US2074101013
CNNE,NYSE,USD,Cannae Holdings Inc,USA,US13765N1072
CNO,NYSE,USD,CNO Financial Group Inc,USA,US12621E1038
CNOB,NASDAQ,USD,ConnectOne Bancorp Inc,USA,US20786W1071
CNOBP,NASDAQ,USD,ConnectOne Bancorp Inc,USA,
CNP,NYSE,USD,CenterPoint Energy Inc,USA,US15189T1079
CNQ,NYSE,USD,Canadian Natural Resources Ltd,USA,CA1363851017
CNS,NYSE,USD,Cohen & Steers Inc,USA,US19247A1007
CNSL,NASDAQ,USD,Consolidated Communications,USA,US2090341072
CNSP,NASDAQ,USD,Cns Pharmaceuticals Inc,USA,US18978H1023
CNTA,NASDAQ,USD,Centessa Pharmaceuticals PLC ADR,USA,US1523091007
CNTB,NASDAQ,USD,Connect Biopharma Holdings Ltd,USA,US2075231017
CNTG,NASDAQ,USD,Centogene B V,USA,NL0014040206
CNTX,NASDAQ,USD,Context Therapeutics Inc,USA,US21077P1084
CNTY,NASDAQ,USD,Century Casinos Inc,USA,US1564921005
CNVS,NASDAQ,USD,Cineverse Corp.,USA,
CNX,NYSE,USD,CNX Resources Corp,USA,US12653C1080
CNXA,NASDAQ,USD,Connexa Sports Technologies Inc. Common Stock,USA,US8314452009
CNXC,NASDAQ,USD,Concentrix Corporation,USA,US20602D1019
CNXN,NASDAQ,USD,PC Connection Inc,USA,US69318J1007
COCO,NASDAQ,USD,Vita Coco Company Inc,USA,US92846Q1076
COCP,NASDAQ,USD,Cocrystal Pharma Inc,USA,US19188J3005
CODA,NASDAQ,USD,Coda Octopus Group Inc,USA,US19188U2069
CODI,NYSE,USD,Compass Diversified Holdings,USA,US20451Q1040
CODX,NASDAQ,USD,Co-Diagnostics Inc,USA,US1897631057
COE,NYSE MKT,USD,51Talk Online Education Group,USA,US16954L1052
COEP,NASDAQ,USD,Coeptis Therapeutics Inc,USA,US19207C1045
COEPW,NASDAQ,USD,Coeptis Therapeutics Holdings Inc,USA,
COF,NYSE,USD,Capital One Financial Corporation,USA,US14040H1059
COFS,NASDAQ,USD,ChoiceOne Financial Services Inc,USA,US1703861062
COGT,NASDAQ,USD,Cogent Biosciences Inc,USA,US19240Q2012
COHN,NYSE MKT,USD,Cohen & Company Inc,USA,US19249M1027
COHR,NYSE,USD,Coherent Inc,USA,US19247G1076
COHU,NASDAQ,USD,Cohu Inc,USA,US1925761066
COIN,NASDAQ,USD,Coinbase Global Inc,USA,US19260Q1076
COKE,NASDAQ,USD,Coca-Cola Consolidated Inc.,USA,US1910981026
COLB,NASDAQ,USD,Columbia Banking System Inc,USA,US1972361026
COLD,NYSE,USD,Americold Realty Trust,USA,US03064D1081
COLL,NASDAQ,USD,Collegium Pharmaceutical Inc,USA,US19459J1043
COLM,NASDAQ,USD,Columbia Sportswear Company,USA,US1985161066
COMM,NASDAQ,USD,CommScope Holding Co Inc,USA,US20337X1090
COMP,NYSE,USD,Compass Inc,USA,US20464U1007
COMS,NASDAQ,USD,COMSovereign Holding Corp,USA,US2056502030
COMSP,NASDAQ,USD,COMSovereign Holding Corp Preferred Series A,USA,US2056503020
COMSW,NASDAQ,USD,COMSovereign Holding Corp,USA,
CONN,NASDAQ,USD,Conns Inc,USA,US2082421072
CONX,NASDAQ,USD,CONX Corp,USA,US2128731039
CONXU,NASDAQ,USD,CONX Corp,USA,US2128732029
CONXW,NASDAQ,USD,CONX Corp,USA,
COO,NYSE,USD,Cooper Companies Inc,USA,US2166484020
COOK,NYSE,USD,Traeger Inc,USA,US89269P1030
COOL,NASDAQ,USD,Corner Growth Acquisition Corp,USA,KYG2425N1051
COOLU,NASDAQ,USD,Corner Growth Acquisition Corp,USA,KYG2425N1218
COOLW,NASDAQ,USD,Corner Growth Acquisition Corp,USA,
COOP,NASDAQ,USD,Mr. Cooper Group Inc,USA,US62482R1077
COP,NYSE,USD,ConocoPhillips,USA,US20825C1045
COR,NYSE,USD,Cencora Inc.,USA,US03073E1055
CORR,NYSE,USD,Corenergy Infras,USA,US21870U5020
CORT,NASDAQ,USD,Corcept Therapeutics Incorporated,USA,US2183521028
COSM,NASDAQ,USD,Cosmos Health Inc.,USA,US2214132068
COST,NASDAQ,USD,Costco Wholesale Corp,USA,US22160K1051
COTY,NYSE,USD,Coty Inc,USA,US2220702037
COUR,NYSE,USD,Coursera Inc,USA,US22266M1045
COYA,NASDAQ,USD,Coya Therapeutics Inc. Common Stock,USA,
CP,NYSE,USD,Canadian Pacific Railway Ltd,USA,CA13645T1003
CPA,NYSE,USD,Copa Holdings SA,USA,PAP310761054
CPAC,NYSE,USD,Cementos Pacasmayo SAA ADR,USA,US15126Q2084
CPB,NYSE,USD,Campbell Soup Company,USA,US1344291091
CPE,NYSE,USD,Callon Petroleum Company,USA,US13123X5086
CPF,NYSE,USD,Central Pacific Financial Corp,USA,US1547604090
CPG,NYSE,USD,Crescent Point Energy Corp.,USA,CA22576C1014
CPHC,NASDAQ,USD,Canterbury Park Holding Corporation,USA,US13811E1010
CPHI,NYSE MKT,USD,China Pharma Holdings Inc,USA,US16941T1043
CPIX,NASDAQ,USD,Cumberland Pharmaceuticals Inc,USA,US2307701092
CPK,NYSE,USD,Chesapeake Utilities Corporation,USA,US1653031088
CPLP,NASDAQ,USD,Capital Product Partners LP,USA,MHY110822068
CPNG,NYSE,USD,Coupang LLC,USA,US22266T1097
CPOP,NASDAQ,USD,Pop Culture Group Co Ltd,USA,KYG717001013
CPRI,NYSE,USD,Capri Holdings Ltd,USA,VGG1890L1076
CPRT,NASDAQ,USD,Copart Inc,USA,US2172041061
CPRX,NASDAQ,USD,Catalyst Pharmaceuticals Inc,USA,US14888U1016
CPS,NYSE,USD,Cooper Stnd,USA,US21676P1030
CPSH,NASDAQ,USD,Cps Technologies,USA,US12619F1049
CPSI,NASDAQ,USD,Computer Programs and Systems Inc,USA,US2053061030
CPSS,NASDAQ,USD,Consumer Portfolio Services Inc,USA,US2105021008
CPT,NYSE,USD,Camden Property Trust,USA,US1331311027
CPTK,NYSE,USD,Crown PropTech Acquisitions,USA,KYG257411028
CPTN,NASDAQ,USD,Cepton Inc,USA,US15673X1019
CPTNW,NASDAQ,USD,Cepton Inc,USA,
CPZ,NASDAQ,USD,Calamos LongShort Equity & Dynamic Income Trust,USA,US12812C1062
CQP,NYSE MKT,USD,Cheniere Energy Partners LP,USA,US16411Q1013
CR,NYSE,USD,Crane Company,USA,US2244411052
CRAI,NASDAQ,USD,CRA International Inc,USA,US12618T1051
CRBG,NYSE,USD,Corebridge Financial Inc.,USA,
CRBP,NASDAQ,USD,Corbus Pharmaceuticals Holding,USA,US21833P1030
CRBU,NASDAQ,USD,Caribou Biosciences Inc,USA,US1420381089
CRC,NYSE,USD,California Resources Corp,USA,US13057Q3056
CRCT,NASDAQ,USD,Cricut Inc,USA,US22658D1000
CRD-A,NYSE,USD,Crawford & Company,USA,US2246332066
CRD-B,NYSE,USD,Crawford & Company,USA,US2246331076
CRDF,NASDAQ,USD,Cardiff Oncology Inc,USA,US14147L1089
CRDL,NASDAQ,USD,Cardiol Therapeutics Inc Class A,USA,CA14161Y2006
CRDO,NASDAQ,USD,Credo Technology Group Holding Ltd,USA,KYG254571055
CREC,NASDAQ,USD,Crescera Capital Acquisition Corp,USA,KYG265071061
CREG,NASDAQ,USD,Smart Powerr Corp,USA,US1689133098
CRESW,NASDAQ,USD,Cresud S.A.C.I.F. y A. Warrant,USA,
CRESY,NASDAQ,USD,Cresud SACIF y A,USA,US2264061068
CREX,NASDAQ,USD,Creative Realities Inc,USA,US22530J2006
CREXW,NASDAQ,USD,Creative Realities Inc. WT EXP 110922,USA,
CRGE,NASDAQ,USD,Charge Enterprises Inc,USA,US1596101048
CRGO,NASDAQ,USD,Freightos Limited Ordinary shares,USA,
CRGOW,NASDAQ,USD,Freightos Limited Warrants,USA,
CRGY,NYSE,USD,Crescent Energy Co,USA,US44952J1043
CRH,NYSE,USD,CRH PLC ADR,USA,US12626K2033
CRI,NYSE,USD,Carter’s Inc,USA,US1462291097
CRIS,NASDAQ,USD,Curis Inc,USA,US2312692005
CRK,NYSE,USD,Comstock Resources Inc,USA,US2057683029
CRKN,NASDAQ,USD,Crown Electrokinetics Corp.,USA,US2283392064
CRL,NYSE,USD,Charles River Laboratories,USA,US1598641074
CRM,NYSE,USD,Salesforce.com Inc,USA,US79466L3024
CRMD,NASDAQ,USD,CorMedix Inc,USA,US21900C3088
CRMT,NASDAQ,USD,Americas Car-Mart Inc,USA,US03062T1051
CRNC,NASDAQ,USD,Cerence Inc,USA,US1567271093
CRNT,NASDAQ,USD,Ceragon Networks Ltd,USA,IL0010851660
CRNX,NASDAQ,USD,Crinetics Pharmaceuticals Inc,USA,US22663K1079
CRON,NASDAQ,USD,Cronos Group Inc,USA,CA22717L1013
CROX,NASDAQ,USD,Crocs Inc,USA,US2270461096
CRS,NYSE,USD,Carpenter Technology Corporation,USA,US1442851036
CRSP,NASDAQ,USD,Crispr Therapeutics AG,USA,CH0334081137
CRSR,NASDAQ,USD,Corsair Gaming Inc,USA,US22041X1028
CRT,NYSE,USD,Cross Timbers Royalty Trust,USA,US22757R1095
CRTO,NASDAQ,USD,Criteo Sa,USA,US2267181046
CRUS,NASDAQ,USD,Cirrus Logic Inc,USA,US1727551004
CRVL,NASDAQ,USD,CorVel Corp,USA,US2210061097
CRVO,NASDAQ,USD,CervoMed Inc.,USA,
CRVS,NASDAQ,USD,Corvus Pharmaceuticals Inc,USA,US2210151005
CRWD,NASDAQ,USD,Crowdstrike Holdings Inc,USA,US22788C1053
CRWS,NASDAQ,USD,Crown Crafts Inc,USA,US2283091005
CSAN,NYSE,USD,Cosan SA ADR,USA,US22113B1035
CSBR,NASDAQ,USD,Champions Oncology Inc,USA,US15870P3073
CSCO,NASDAQ,USD,Cisco Systems Inc,USA,US17275R1023
CSGP,NASDAQ,USD,CoStar Group Inc,USA,US22160N1090
CSGS,NASDAQ,USD,CSG Systems International Inc,USA,US1263491094
CSIQ,NASDAQ,USD,Canadian Solar Inc,USA,CA1366351098
CSL,NYSE,USD,Carlisle Companies Incorporated,USA,US1423391002
CSLM,NASDAQ,USD,Consilium Acquisition I Ltd Corp,USA,KYG2365L1014
CSLMR,NASDAQ,USD,Consilium Acquisition Corp I Ltd. Right,USA,
CSLMW,NASDAQ,USD,Consilium Acquisition Corp I Ltd. Warrant,USA,
CSLRW,NASDAQ,USD,Complete Solaria Inc. Warrants,USA,
CSPI,NASDAQ,USD,CSP Inc,USA,US1263891053
CSR,NYSE,USD,Centerspace,USA,US15202L1070
CSSE,NASDAQ,USD,Chicken Soup for the Soul Entertainment,USA,US16842Q1004
CSSEL,NASDAQ,USD,Chicken Soup for the Soul Entertainment Inc,USA,
CSSEN,NASDAQ,USD,Chicken Soup for The Soul Entertainment 9 50 Notes due 2025,USA,US16842Q3083
CSSEP,NASDAQ,USD,Chicken Soup for The Soul Entertainment Inc Pref Series A,USA,US16842Q2093
CSTA,NYSE,USD,Constellation Acquisition Corp I,USA,KYG2R18K1053
CSTE,NASDAQ,USD,Caesarstone Ltd,USA,IL0011259137
CSTL,NASDAQ,USD,Castle Biosciences Inc,USA,US14843C1053
CSTM,NYSE,USD,Constellium Nv,USA,FR0013467479
CSTR,NASDAQ,USD,Capstar Financial Holdings Inc,USA,US14070T1025
CSV,NYSE,USD,Carriage Services Inc,USA,US1439051079
CSWC,NASDAQ,USD,Capital Southwest Corporation,USA,US1405011073
CSWCZ,NASDAQ,USD,Capital Southwest Corporation 7.75% Notes due 2028,USA,
CSWI,NASDAQ,USD,CSW Industrials Inc,USA,US1264021064
CSX,NASDAQ,USD,CSX Corporation,USA,US1264081035
CTAS,NASDAQ,USD,Cintas Corporation,USA,US1729081059
CTBB,NYSE,USD,Qwest Corp. NT,USA,US74913G8814
CTBI,NASDAQ,USD,Community Trust Bancorp Inc,USA,US2041491083
CTCX,NASDAQ,USD,Carmell Therapeutics Corporation,USA,
CTCXW,NASDAQ,USD,Carmell Therapeutics Corporation,USA,
CTDD,NYSE,USD,Qwest Corp 6 75 Notes Expiry 2057,USA,US74913G8731
CTEST,NYSE,USD,CTEST,USA,
CTG,NASDAQ,USD,Computer Task Group Incorporated,USA,US2054771025
CTGO,NYSE MKT,USD,Contango ORE Inc,USA,US21077F1003
CTHR,NASDAQ,USD,Charles & Colvard Ltd,USA,US1597651066
CTIB,NASDAQ,USD,Yunhong CTI Ltd,USA,US98873Q1004
CTKB,NASDAQ,USD,Cytek Biosciences Inc,USA,US23285D1090
CTLP,NASDAQ,USD,Cantaloupe Inc,USA,US1381031061
CTLT,NYSE,USD,Catalent Inc,USA,US1488061029
CTM,NYSE MKT,USD,Castellum Inc.,USA,
CTMX,NASDAQ,USD,CytomX Therapeutics Inc,USA,US23284F1057
CTNT,NASDAQ,USD,Cheetah Net Supply Chain Service Inc. Class A Common Stock,USA,
CTO,NYSE,USD,CTO Realty Growth Inc,USA,US22948Q1013
CTOS,NYSE,USD,Custom Truck One Source Inc,USA,US23204X1037
CTRA,NYSE,USD,Coterra Energy Inc,USA,US1270971039
CTRE,NYSE,USD,Caretrust Inc,USA,US14174T1079
CTRM,NASDAQ,USD,Castor Maritime Inc,USA,MHY1146L1258
CTRN,NASDAQ,USD,Citi Trends Inc,USA,US17306X1028
CTS,NYSE,USD,CTS Corporation,USA,US1265011056
CTSH,NASDAQ,USD,Cognizant Technology Solutions Corp Class A,USA,US1924461023
CTSO,NASDAQ,USD,Cytosorbents Crp,USA,US23283X2062
CTV,NYSE,USD,Innovid Corp.,USA,US4576791085
CTVA,NYSE,USD,Corteva Inc,USA,US22052L1044
CTXR,NASDAQ,USD,Citius Pharmaceuticals Inc,USA,US17322U2078
CUBB,NYSE,USD,Customers Bancorp Inc,USA,US23204G8033
CUBE,NYSE,USD,CubeSmart,USA,US2296631094
CUBI,NYSE,USD,Customers Bancorp Inc,USA,US23204G1004
CUBT,NYSE MKT,USD,Curative Biotechnology Inc,USA,
CUE,NASDAQ,USD,Cue Biopharma,USA,US22978P1066
CUEN,NASDAQ,USD,Cuentas Inc,USA,US2297942011
CUENW,NASDAQ,USD,Cuentas Inc,USA,
CUK,NYSE,USD,Carnival Plc ADS,USA,US14365C1036
CULL,NASDAQ,USD,Cullman Bancorp Inc.,USA,US2301531081
CULP,NYSE,USD,Culp Inc,USA,US2302151053
CURI,NASDAQ,USD,Curiositystream Inc.,USA,US23130Q1076
CURIW,NASDAQ,USD,CuriosityStream Inc,USA,
CURO,NYSE,USD,Curo Group Holdings Corp,USA,US23131L1070
CURV,NYSE,USD,Torrid Holdings Inc,USA,US89142B1070
CUTR,NASDAQ,USD,Cutera Inc,USA,US2321091082
CUZ,NYSE,USD,Cousins Properties Incorporated,USA,US2227955026
CVAC,NASDAQ,USD,CureVac NV,USA,NL0015436031
CVBF,NASDAQ,USD,CVB Financial Corporation,USA,US1266001056
CVCO,NASDAQ,USD,Cavco Industries Inc,USA,US1495681074
CVCY,NASDAQ,USD,Central Valley Community Bancorp,USA,US1556851004
CVE,NYSE,USD,Cenovus Energy Inc,USA,CA15135U1093
CVEO,NYSE,USD,Civeo Corp,USA,CA17878Y2078
CVGI,NASDAQ,USD,Commercial Vehicle Group Inc,USA,US2026081057
CVGW,NASDAQ,USD,Calavo Growers Inc,USA,US1282461052
CVI,NYSE,USD,CVR Energy Inc,USA,US12662P1084
CVII,NYSE,USD,Churchill Capital Corp VII,USA,US17144M1027
CVKD,NASDAQ,USD,Cadrenal Therapeutics Inc. Common Stock,USA,
CVLG,NASDAQ,USD,Covenant Logistics Group Inc,USA,US22284P1057
CVLT,NASDAQ,USD,CommVault Systems Inc,USA,US2041661024
CVLY,NASDAQ,USD,Codorus Valley Bancorp Inc,USA,US1920251048
CVM,NYSE MKT,USD,CEL-SCI Corp,USA,US1508376076
CVNA,NYSE,USD,Carvana Co,USA,US1468691027
CVR,NYSE MKT,USD,Chicago Rivet & Machine Co,USA,US1680881026
CVRX,NASDAQ,USD,CVRx Inc,USA,US1266381052
CVS,NYSE,USD,CVS Health Corp,USA,US1266501006
CVU,NYSE,USD,CPI Aerostructures Inc,USA,US1259193084
CVV,NASDAQ,USD,CVD Equipment Corporation,USA,US1266011030
CVX,NYSE,USD,Chevron Corp,USA,US1667641005
CW,NYSE,USD,Curtiss-Wright Corporation,USA,US2315611010
CWAN,NYSE,USD,Clearwater Analytics Holdings Inc,USA,US1851231068
CWBC,NASDAQ,USD,Community West Bancshares,USA,US2041571017
CWBR,NASDAQ,USD,CohBar Inc,USA,US19249J1097
CWCO,NASDAQ,USD,Consolidated Water Co Ltd,USA,KYG237731073
CWD,NASDAQ,USD,CaliberCos Inc. Class A Common Stock,USA,
CWEN,NYSE,USD,Clearway Energy Inc Class C,USA,US18539C2044
CWEN-A,NYSE,USD,Clearway Energy Inc,USA,US18539C1053
CWH,NYSE,USD,Camping World Holdings Inc,USA,US13462K1097
CWK,NYSE,USD,Cushman & Wakefield plc,USA,GB00BFZ4N465
CWST,NASDAQ,USD,Casella Waste Systems Inc,USA,US1474481041
CWT,NYSE,USD,California Water Service Group,USA,US1307881029
CX,NYSE,USD,Cemex SAB de CV ADR,USA,US1512908898
CXAC,NYSE,USD,C5 Acquisition Corp,USA,US12530D1054
CXAI,NASDAQ,USD,CXApp Inc.,USA,
CXAIW,NASDAQ,USD,CXApp Inc.,USA,
CXDO,NASDAQ,USD,Crexendo Inc,USA,US2265521078
CXM,NYSE,USD,Sprinklr Inc,USA,US85208T1079
CXT,NYSE,USD,Crane NXT Co,USA,
CXW,NYSE,USD,CoreCivic Inc,USA,US21871N1019
CYAN,NASDAQ,USD,Cyanotech Corporation,USA,US2324373016
CYBN,NYSE MKT,USD,Cybin Inc,USA,CA23256X1006
CYBR,NASDAQ,USD,CyberArk Software Ltd,USA,IL0011334468
CYCC,NASDAQ,USD,Cyclacel Pharmaceuticals Inc,USA,US23254L6039
CYCCP,NASDAQ,USD,Cyclacel Pharmaceuticals Inc,USA,US23254L2079
CYCN,NASDAQ,USD,Cyclerion Therapeutics Inc,USA,US23255M1053
CYD,NYSE,USD,China Yuchai International Limited,USA,BMG210821051
CYH,NYSE,USD,Community Health Systems Inc,USA,US2036681086
CYN,NASDAQ,USD,Cyngn Inc,USA,US23257B1070
CYRX,NASDAQ,USD,Cryoport Inc,USA,US2290503075
CYT,NASDAQ,USD,Cyteir Therapeutics Inc,USA,US23284P1030
CYTH,NASDAQ,USD,Cyclo Therapeutics Inc,USA,US23254X2018
CYTHW,NASDAQ,USD,Cyclo Therapeutics Inc,USA,
CYTK,NASDAQ,USD,Cytokinetics Inc,USA,US23282W6057
CYTO,NASDAQ,USD,Altamira Therapeutics Ltd,USA,BMG0360L1000
CZFS,NASDAQ,USD,Citizens Financial Services Inc. Common Stock,USA,US1746151042
CZNC,NASDAQ,USD,Citizens & Northern Corp,USA,US1729221069
CZOO,NYSE,USD,Cazoo Group Ltd,USA,KYG2007L1059
CZR,NASDAQ,USD,Caesars Entertainment Corporation,USA,US12769G1004
CZWI,NASDAQ,USD,Citizens Community Bancorp Inc,USA,US1749031043
D,NYSE,USD,Dominion Energy Inc,USA,US25746U1097
DAC,NYSE,USD,Danaos Corporation,USA,MHY1968P1218
DADA,NASDAQ,USD,Dada Nexus Ltd,USA,US23344D1081
DAIO,NASDAQ,USD,Data I/O Corporation,USA,US2376901029
DAKT,NASDAQ,USD,Daktronics Inc,USA,US2342641097
DAL,NYSE,USD,Delta Air Lines Inc,USA,US2473617023
DALN,NASDAQ,USD,Dallasnews Corp,USA,US2350501019
DAN,NYSE,USD,Dana Inc,USA,US2358252052
DAO,NYSE,USD,Youdao Inc,USA,US98741T1043
DAR,NYSE,USD,Darling Ingredients Inc,USA,US2372661015
DARE,NASDAQ,USD,Dare Bioscience Inc,USA,US23666P1012
DASH,NYSE,USD,DoorDash Inc,USA,US25809K1051
DATS,NASDAQ,USD,DatChat Inc,USA,US23816M1071
DATSW,NASDAQ,USD,DatChat Inc. Series A Warrant,USA,
DAVA,NYSE,USD,Endava Ltd,USA,US29260V1052
DAVE,NASDAQ,USD,Dave Inc,USA,US23834J1025
DAVEW,NASDAQ,USD,Dave Inc. Warrants,USA,
DAWN,NASDAQ,USD,Day One Biopharmaceuticals Inc,USA,US23954D1090
DB,NYSE,USD,Deutsche Bank AG NA O.N.,USA,DE0005140008
DBGI,NASDAQ,USD,Digital Brands Group Inc,USA,US25401N1019
DBGIW,NASDAQ,USD,Digital Brands Group Inc,USA,
DBI,NYSE,USD,Designer Brands Inc,USA,US2505651081
DBRG,NYSE,USD,Digitalbridge Group Inc,USA,US25401T6038
DBTX,NASDAQ,USD,Decibel Therapeutics Inc,USA,US24343R1068
DBVT,NASDAQ,USD,DBV Technologies,USA,US23306J1016
DBX,NASDAQ,USD,Dropbox Inc,USA,US26210C1045
DC,NYSE MKT,USD,Dakota Gold Corp.,USA,
DCBO,NASDAQ,USD,Docebo Inc,USA,CA25609L1058
DCFC,NASDAQ,USD,Tritium Dcfc Ltd,USA,AU0000205205
DCFCW,NASDAQ,USD,Tritium DCFC Limited Warrant,USA,
DCGO,NASDAQ,USD,DocGo Inc,USA,US2560861096
DCI,NYSE,USD,Donaldson Company Inc,USA,US2576511099
DCO,NYSE,USD,Ducommun Incorporated,USA,US2641471097
DCOM,NASDAQ,USD,Dime Community Bancshares Inc,USA,US25432X1028
DCOMP,NASDAQ,USD,Dime Community Bancshares Inc PR,USA,US25432X2018
DCPH,NASDAQ,USD,Deciphera Pharmaceuticals LLC,USA,US24344T1016
DCSX,NYSE MKT,USD,Direct Communication Solutions Inc,USA,
DCTH,NASDAQ,USD,Delcath Systems Inc,USA,US24661P8077
DD,NYSE,USD,Dupont De Nemours Inc,USA,US26614N1028
DDD,NYSE,USD,3D Systems Corporation,USA,US88554D2053
DDI,NASDAQ,USD,Doubledown Interactive Co Ltd,USA,US25862B1098
DDL,NYSE,USD,Dingdong ADR,USA,US25445D1019
DDOG,NASDAQ,USD,Datadog Inc,USA,US23804L1035
DDS,NYSE,USD,Dillards Inc,USA,US2540671011
DDT,NYSE,USD,Dillards Capital Trust I,USA,US25406P2002
DE,NYSE,USD,Deere & Company,USA,US2441991054
DEA,NYSE,USD,Eerly Govt Ppty Inc,USA,US27616P1030
DECA,NASDAQ,USD,Denali Capital Acquisition Corp. Class A Ordinary Shares,USA,KYG6256B1068
DECAW,NASDAQ,USD,Denali Capital Acquisition Corp. Warrant,USA,
DECK,NYSE,USD,Deckers Outdoor Corporation,USA,US2435371073
DEI,NYSE,USD,Douglas Emmett Inc,USA,US25960P1093
DELL,NYSE,USD,Dell Technologies Inc,USA,US24703L2025
DEN,NYSE,USD,Denbury Resources Inc,USA,US24790A1016
DENN,NASDAQ,USD,Denny’s Corp,USA,US24869P1049
DEO,NYSE,USD,Diageo PLC ADR,USA,US25243Q2057
DERM,NASDAQ,USD,Journey Medical Corp,USA,US48115J1097
DESP,NYSE,USD,Despegar.com Corp,USA,US2506301009
DFFN,NASDAQ,USD,Diffusion Pharmaceuticals Inc,USA,US2537484048
DFH,NYSE,USD,Dream Finders Homes Inc,USA,US26154D1000
DFIN,NYSE,USD,Donnelley Financial Solutions Inc,USA,US25787G1004
DFLI,NASDAQ,USD,Chardan NexTech Acquisition 2 Corp,USA,
DFLIW,NASDAQ,USD,Chardan NexTech Acquisition 2 Corp,USA,
DFS,NYSE,USD,Discover Financial Services,USA,US2547091080
DG,NYSE,USD,Dollar General Corporation,USA,US2566771059
DGHI,NASDAQ,USD,Digihost Technology Inc,USA,CA25381D2068
DGICA,NASDAQ,USD,Donegal Group A Inc,USA,US2577012014
DGICB,NASDAQ,USD,Donegal Group B Inc,USA,US2577013004
DGII,NASDAQ,USD,Digi International Inc,USA,US2537981027
DGLY,NASDAQ,USD,Digital Ally Inc,USA,US25382T1016
DGX,NYSE,USD,Quest Diagnostics Incorporated,USA,US74834L1008
DH,NASDAQ,USD,Definitive Healthcare Corp,USA,US24477E1038
DHAC,NASDAQ,USD,Digital Health Acquisition Corp,USA,US2538931013
DHACW,NASDAQ,USD,Digital Health Acquisition Corp. Warrant,USA,
DHC,NASDAQ,USD,Diversified Healthcare Trust,USA,US25525P1075
DHCA,NASDAQ,USD,DHC Acquisition Corp,USA,KYG2758T1094
DHCAW,NASDAQ,USD,DHC Acquisition Corp,USA,
DHCNI,NASDAQ,USD,DHCNI,USA,
DHCNL,NASDAQ,USD,Diversified Healthcare Trust,USA,
DHI,NYSE,USD,DR Horton Inc,USA,US23331A1097
DHIL,NASDAQ,USD,Diamond Hill Investment Group Inc,USA,US25264R2076
DHR,NYSE,USD,Danaher Corporation,USA,US2358511028
DHT,NYSE,USD,DHT Holdings Inc,USA,MHY2065G1219
DHX,NYSE,USD,DHI Group Inc,USA,US23331S1006
DIBS,NASDAQ,USD,1Stdibs.Com Inc,USA,US3205511047
DIN,NYSE,USD,Dine Brands Global Inc,USA,US2544231069
DINO,NYSE,USD,HF Sinclair Corp,USA,US4039491000
DIOD,NASDAQ,USD,Diodes Incorporated,USA,US2545431015
DIS,NYSE,USD,Walt Disney Company,USA,US2546871060
DISA,NASDAQ,USD,Disruptive Acquisition Corporation I,USA,KYG2770Y1026
DISAW,NASDAQ,USD,Disruptive Acquisition Corporation I,USA,
DISH,NASDAQ,USD,DISH Network Corporation,USA,US25470M1099
DIST,NASDAQ,USD,Distoken Acquisition Corporation Ordinary Shares,USA,
DISTR,NASDAQ,USD,Distoken Acquisition Corporation Right,USA,
DISTW,NASDAQ,USD,Distoken Acquisition Corporation Warrant,USA,
DIT,NYSE MKT,USD,AMCON Distributing Company,USA,US02341Q2057
DJCO,NASDAQ,USD,Daily Journal Corp,USA,US2339121046
DK,NYSE,USD,Delek US Energy Inc,USA,US24665A1034
DKDCA,NASDAQ,USD,Data Knights Acquisition Corp,USA,US2376991038
DKDCW,NASDAQ,USD,Data Knights Acquisition Corp. Warrant,USA,
DKL,NYSE,USD,Delek Logistics Partners LP,USA,US24664T1034
DKNG,NASDAQ,USD,DraftKings Inc,USA,US26142V1052
DKS,NYSE,USD,Dick’s Sporting Goods Inc,USA,US2533931026
DLA,NYSE MKT,USD,Delta Apparel Inc,USA,US2473681037
DLB,NYSE,USD,Dolby Laboratories,USA,US25659T1079
DLHC,NASDAQ,USD,DLH Holdings Corp,USA,US23335Q1004
DLNG,NYSE,USD,Dynagas LNG Partners LP,USA,MHY2188B1083
DLO,NASDAQ,USD,Dlocal Ltd,USA,KYG290181018
DLPN,NASDAQ,USD,Dolphin Entertainment Inc,USA,US25686H2094
DLR,NYSE,USD,Digital Realty Trust Inc,USA,US2538681030
DLTH,NASDAQ,USD,Duluth Holdings Inc,USA,US26443V1017
DLTR,NASDAQ,USD,Dollar Tree Inc,USA,US2567461080
DLX,NYSE,USD,Deluxe Corporation,USA,US2480191012
DM,NYSE,USD,Desktop Metal Inc,USA,US25058X1054
DMAC,NASDAQ,USD,DiaMedica Therapeutics Inc,USA,CA25253X2077
DMAQ,NASDAQ,USD,Deep Medicine Acquisition Corp,USA,US2437331026
